customer_id,first_name,last_name,state
957,Stephen,Vega,CA
958,Ciera,Koch,TX
959,Christel,Barber,CA
960,Arline,Lawson,NY
961,Iva,Wilcox,NY
962,Maple,Griffin,TX
963,Anisha,Lang,NY
964,Brent,Calderon,TX
965,Margit,Osborn,NY
966,Novella,Patel,NY
967,Laurette,Hebert,NY
968,Jonna,Brown,NY
969,Jennell,Solis,NY
970,Ruth,Horton,NY
971,Samual,Warner,NY
972,Damian,Mills,NY
973,Margaretta,Clayton,CA
974,Marcell,Barrett,NY
975,Annis,Sanchez,CA
976,Ayanna,Cherry,NY
977,Barton,Cox,NY
978,Diana,Reyes,NY
979,Ingeborg,Ellison,NY
980,Carter,Booth,NY
981,Christel,Cardenas,NY
982,Orval,Hunter,TX
983,Marguerite,Berger,CA
984,Ivette,Warren,NY
985,Milagros,Weber,TX
986,Marcel,Lindsay,NY
987,Louis,Powell,NY
988,Vanda,Holmes,NY
989,Loreen,Byers,NY
990,Casimira,Chapman,NY
991,Brigida,Larson,CA
992,Chere,Alston,NY
993,Giovanna,Jefferson,CA
994,Demarcus,Reese,NY
995,Amina,Salazar,NY
996,Serafina,Clemons,NY
997,Trinidad,Mcclain,NY
998,Heather,Chaney,NY
999,Latoya,Johns,NY
1000,Shiloh,Reeves,NY
1001,Lee,Roman,NY
1002,Cami,Williamson,NY
1003,Sharell,Ross,CA
1004,Jerald,Blackwell,NY
1005,Ruthanne,Franco,NY
1006,Marjory,Leonard,CA
1007,Jimmy,Russell,NY
1008,Berneice,Pollard,TX
1009,Deangelo,Cooley,NY
1010,Katia,Henry,NY
1011,Sebrina,Gross,TX
1012,Josephine,Dale,NY
1013,Alma,Peck,NY
1014,Ling,Newman,NY
1015,Nichelle,Rosario,NY
1016,Shenna,Benton,NY
1017,Philip,Bryan,CA
1018,Carita,Salinas,NY
1019,Janie,Herrera,NY
1020,Lorraine,Marks,CA
1021,Nicolas,Carlson,NY
1022,Hye,Mercer,NY
1023,Adena,Blake,NY
1024,Coleman,Boyd,TX
1025,Daphine,Willis,NY
1026,Jenine,Dawson,NY
1027,Shanita,Wiley,NY
1028,Shanna,Bonner,NY
1029,Ping,Quinn,TX
1030,Saran,Moses,NY
1031,Tonja,Bean,NY
1032,Vernon,Knowles,NY
1033,Jeannette,Skinner,NY
1034,Rico,Salas,NY
1035,Tangela,Hurley,CA
1036,Randee,Lester,NY
1037,Ashanti,Hammond,NY
1038,Garry,Juarez,NY
1039,Bee,Baker,NY
1040,Shantae,Hammond,TX
1041,Bettye,Espinoza,NY
1042,Larissa,Hays,NY
1043,Diane,Jones,NY
1044,Zenia,Bruce,NY
1045,Pasquale,Hogan,CA
1046,Dane,Mcdaniel,NY
1047,Jamaal,Baker,NY
1048,Ji,Burt,CA
1049,Marcelino,Mcbride,NY
1050,Rozella,Fitzgerald,NY
1051,Tonisha,Fowler,NY
1052,Zora,Ford,CA
1053,Parthenia,Figueroa,NY
1054,Arielle,Levine,TX
1055,Hildegarde,Christensen,NY
1056,Rebbecca,Espinoza,NY
1057,Conchita,Boone,NY
1058,Aisha,Woods,NY
1059,Season,Harvey,NY
1060,Tommie,Cooley,NY
1061,Alanna,Barry,TX
1062,Jerri,Guthrie,NY
1063,Tammy,Austin,TX
1064,Patsy,Russo,TX
1065,Desiree,Branch,CA
1066,Raeann,Duncan,CA
1067,Lillia,Gillespie,NY
1068,Doris,Kaufman,CA
1069,Rodolfo,Buck,NY
1070,Olimpia,Mays,NY
1071,Shemeka,Lyons,CA
1072,Maryalice,Henry,TX
1073,Leeanne,Cross,NY
1074,Lanelle,Guerra,NY
1075,Dann,Huff,NY
1076,Sherise,Mercer,CA
1077,Heather,Perry,NY
1078,Theresia,Barron,NY
1079,Cindi,Ellis,NY
1080,Mirella,Duffy,TX
1081,Carson,Macias,NY
1082,Divina,Madden,NY
1083,Cher,Alston,NY
1084,Regine,Odom,NY
1085,Adam,Thornton,NY
1086,Cori,Schwartz,NY
1087,Willow,Gardner,CA
1088,Jane,Henderson,CA
1089,Chere,Mcfadden,NY
1090,Ira,Erickson,NY
1091,Risa,Gallagher,CA
1092,Lavinia,Cotton,NY
1093,Alejandrina,Hodges,NY
1094,Keitha,Black,NY
1095,Corene,Swanson,NY
1096,Tonda,Webb,NY
1097,Collen,Dennis,CA
1098,Treasa,Dickerson,NY
1099,Jewell,Reyes,NY
1100,Penny,Acevedo,NY
1101,Louise,Flowers,NY
1102,Henrietta,Wagner,TX
1103,Ardelia,Cooley,CA
1104,Khalilah,Robertson,NY
1105,Armando,Black,TX
1106,Jerri,Henry,NY
1107,Lynda,Newman,NY
1108,Bao,Wade,TX
1109,Gussie,Harding,NY
1110,Shirely,Cantrell,NY
1111,Caroline,Jenkins,TX
1112,Hollis,Rasmussen,NY
1113,Kendra,Harrington,NY
1114,Douglass,Blankenship,NY
1115,Lina,Meadows,NY
1116,Patria,Harper,NY
1117,Jeffrey,Hill,NY
1118,Ja,Dillard,CA
1119,Tora,Dunlap,NY
1120,Karole,Alvarez,NY
1121,Shasta,Combs,NY
1122,Cicely,Deleon,NY
1123,Raphael,O'neil,NY
1124,Hubert,Reilly,NY
1125,Caleb,England,CA
1126,Elmira,Levy,NY
1127,Waldo,Hart,NY
1128,Bea,Kane,NY
1129,Gilberto,Sanders,NY
1130,Benny,Bender,NY
1131,Desmond,Rose,NY
1132,Parthenia,Holman,NY
1133,Dung,King,NY
1134,Sherril,Alvarado,TX
1135,Alisia,Albert,TX
1136,Kallie,Best,NY
1137,Dottie,Roberts,NY
1138,Hubert,Stone,CA
1139,Gabriella,Jones,NY
1140,Penney,Hall,NY
1141,Mallie,Osborn,NY
1142,Britteny,Schroeder,NY
1143,Sommer,Hopkins,NY
1144,Jewel,Sparks,NY
1145,Deandrea,Vega,NY
1146,Charlsie,Carson,NY
1147,Kandace,Ayers,CA
1148,Lenore,Valdez,NY
1149,Drucilla,Gilliam,CA
1150,Keturah,Reid,TX
1151,Herminia,Reyes,NY
1152,Tuyet,Rosa,CA
1153,Ara,Vazquez,CA
1154,Barry,Albert,NY
1155,Verdell,Joyner,NY
1156,Han,Wade,NY
1157,Anton,Barton,NY
1158,Vito,Pickett,NY
1159,Charlene,Norris,NY
1160,Efren,Whitfield,TX
1161,Santa,Larson,NY
1162,Carmelina,Sellers,NY
1163,Carmela,Hays,CA
1164,Patrina,Tanner,NY
1165,Rikki,Morrow,TX
1166,Junita,Reese,NY
1167,Ryan,Carter,NY
1168,Almeta,Benjamin,NY
1169,Beatris,Joyner,NY
1170,Mechelle,Chan,NY
1171,Earlean,Pena,NY
1172,Katherin,Clark,NY
1173,Chanel,May,NY
1174,Aaron,Knapp,NY
1175,Sindy,Anderson,CA
1176,Sheree,Blanchard,NY
1177,Charlesetta,Soto,NY
1178,Wendie,Nash,CA
1179,Vernetta,Banks,NY
1180,Myrtle,Gardner,NY
1181,Agustina,Lawrence,NY
1182,Trinidad,Chapman,NY
1183,Kim,Clark,NY
1184,Annabelle,Hebert,NY
1185,Corine,Stuart,NY
1186,Kiesha,Bond,CA
1187,Kenyetta,Mason,NY
1188,Marcene,Curtis,NY
1189,Sheila,Goodman,NY
1190,Romeo,Steele,NY
1191,Tam,Fisher,NY
1192,Gena,Owens,TX
1193,Phebe,Soto,NY
1194,Leticia,Snyder,NY
1195,Chantell,Bridges,NY
1196,Ileana,Holt,NY
1197,Nakisha,Clay,NY
1198,Cheryll,Snyder,NY
1199,Consuela,Collier,NY
1200,Aubrey,Durham,NY
1201,Nita,Guy,NY
1202,Carmina,Emerson,CA
1203,Georgeann,Rojas,TX
1204,Leslie,Higgins,NY
1205,Emmaline,Huber,NY
1206,Mercy,Brown,NY
1207,Jenell,Crosby,NY
1208,Leila,Barr,NY
1209,Deandrea,Cox,NY
1210,Shawnna,Frank,NY
1211,Brenton,Whitaker,NY
1212,Jaqueline,Cummings,NY
1213,Yang,Giles,TX
1214,Brigid,Sharp,CA
1215,Karl,Stephens,NY
1216,Elvina,Gates,CA
1217,Carlie,Terrell,NY
1218,Donovan,Cantrell,CA
1219,Alden,Atkinson,NY
1220,Carissa,Cross,NY
1221,Joy,Underwood,CA
1222,Geraldine,O'donnell,NY
1223,Bronwyn,Vargas,NY
1224,Abram,Copeland,TX
1225,Mellisa,Griffin,CA
1226,Qiana,Jackson,NY
1227,Magali,Dixon,NY
1228,Zulema,Clemons,CA
1229,Carina,Lynch,NY
1230,Jesus,Burch,TX
1231,Selene,Vega,CA
1232,Jong,Guthrie,NY
1233,Lise,Hebert,CA
1234,Joshua,Berg,NY
1235,Georgina,Gonzales,NY
1236,Rudolph,Velez,NY
1237,Luke,Kramer,NY
1238,Edgar,Quinn,TX
1239,Tara,Maynard,NY
1240,Bella,Perez,CA
1241,Nathaniel,Davidson,NY
1242,Chauncey,Donaldson,NY
1243,Heide,Reed,NY
1244,Trang,Hardin,NY
1245,Gabriela,Warren,NY
1246,Dale,Rasmussen,NY
1247,Tammie,Cherry,NY
1248,Bethany,Herring,NY
1249,Barbra,Dickerson,CA
1250,Neoma,Daugherty,NY
1251,Nanette,Roman,CA
1252,Adriene,Rollins,NY
1253,Susannah,Fields,NY
1254,Dung,Reid,CA
1255,Ben,Stone,NY
1256,Nubia,Anderson,NY
1257,Rosamaria,Meyer,NY
1258,Todd,Waters,NY
1259,Kimbery,Nieves,CA
1260,Phuong,Wolf,NY
1261,Adelaida,Hancock,CA
1262,Brianne,Hays,CA
1263,Rufina,Chandler,NY
1264,Devin,Velazquez,NY
1265,Bonita,Marshall,NY
1266,Myrl,Gay,TX
1267,Earline,Gordon,NY
1268,Sung,Chambers,NY
1269,Gustavo,Gamble,NY
1270,Ciera,Webb,NY
1271,Roy,Chan,CA
1272,Houston,Vasquez,CA
1273,Cheree,Hale,NY
1274,Odette,Moses,NY
1275,Lenita,Bonner,CA
1276,Shona,Mcmillan,CA
1277,Piedad,Irwin,NY
1278,Loan,Graham,NY
1279,Stan,Saunders,NY
1280,Jackeline,Colon,NY
1281,Marlen,Dawson,NY
1282,Alexis,Mack,NY
1283,Mica,Barry,NY
1284,Shanice,Spears,NY
1285,Garth,Huff,CA
1286,Dione,Pratt,CA
1287,Victor,Pittman,NY
1288,Allie,Conley,CA
1289,Shanelle,Anderson,NY
1290,Minnie,Compton,NY
1291,Shiloh,Bates,NY
1292,Lakenya,Oliver,CA
1293,Sally,Kinney,NY
1294,Edith,Davenport,CA
1295,Alline,Beasley,NY
1296,Travis,Whitley,NY
1297,Vanessa,West,NY
1298,Trudy,Riddle,NY
1299,Shauna,Edwards,NY
1300,Clorinda,Donovan,NY
1301,Raven,Curtis,CA
1302,Verda,Gilbert,NY
1303,Renay,Atkins,NY
1304,Tama,Berg,NY
1305,Dalia,Carson,NY
1306,America,Swanson,NY
1307,Cinda,Rocha,CA
1308,Shea,Howell,CA
1309,Kimberli,Cline,NY
1310,Emanuel,Mckee,NY
1311,Whitley,Cannon,NY
1312,Tereasa,Bird,NY
1313,Dante,Grimes,CA
1314,Joeann,Garrison,CA
1315,Omega,Johnston,CA
1316,Conrad,Mueller,NY
1317,Glady,Wells,NY
1318,Tisha,Petty,TX
1319,Claris,Santiago,NY
1320,Obdulia,Barber,NY
1321,Shantel,Gregory,NY
1322,Ai,Forbes,NY
1323,Ebony,Cotton,NY
1324,Arla,Ellis,NY
1325,Magdalena,Sherman,NY
1326,Tarra,Guerrero,NY
1327,Consuela,Romero,NY
1328,Cindie,Franklin,CA
1329,Sharyn,Brewer,NY
1330,Karren,Stevenson,CA
1331,Divina,Reeves,NY
1332,Novella,Ross,CA
1333,Omega,Huff,CA
1334,Ashleigh,Finch,NY
1335,Corina,Lynch,NY
1336,Joe,Melton,NY
1337,Bernetta,Summers,TX
1338,Inez,Snider,NY
1339,Neida,King,NY
1340,Tona,Velasquez,NY
1341,Rozanne,Reyes,NY
1342,Lekisha,Pope,NY
1343,Jama,Rodriquez,CA
1344,Eloisa,Tucker,NY
1345,Arie,Hunter,NY
1346,Sanora,Webster,CA
1347,Kate,Barber,NY
1348,Yvone,Guerrero,NY
1349,Kami,Rios,CA
1350,Annett,Rush,NY
1351,Carman,Hardy,NY
1352,Dorothea,Miranda,CA
1353,Agatha,Daniels,CA
1354,Alexandria,Zamora,NY
1355,Thad,Gilliam,NY
1356,Inger,Jennings,NY
1357,Karren,Lamb,CA
1358,Noble,Glover,NY
1359,Octavia,Donaldson,NY
1360,Latashia,Travis,CA
1361,Destiny,Goodman,NY
1362,Christiana,Gross,NY
1363,Nestor,Haynes,TX
1364,Grisel,Maynard,NY
1365,Shenna,Espinoza,NY
1366,Trena,Rogers,CA
1367,Lucile,Manning,CA
1368,Veronique,Fulton,NY
1369,Starr,Schneider,NY
1370,Rona,Rojas,CA
1371,Pandora,Estes,NY
1372,Renna,Williams,NY
1373,Lanora,Robbins,NY
1374,Juliane,Dillard,CA
1375,Carlena,Salinas,NY
1376,Kimberley,Reynolds,NY
1377,Johana,Jacobson,NY
1378,Enoch,Rosario,CA
1379,Dorine,Thornton,NY
1380,Eliz,Lynch,NY
1381,Mercedez,Brooks,CA
1382,Wynona,Douglas,TX
1383,Desire,Mcgowan,CA
1384,Elmo,Sweeney,CA
1385,Kenton,Hughes,NY
1386,Cesar,Wilkins,CA
1387,Phylicia,Stout,NY
1388,Nanette,Harris,NY
1389,Ulrike,Chan,NY
1390,Genoveva,Lloyd,NY
1391,Sheryl,Chase,NY
1392,Trista,Lambert,NY
1393,Vivian,Deleon,NY
1394,Genny,Fields,NY
1395,Eliseo,Knight,NY
1396,Delma,Bailey,CA
1397,Dewayne,Herring,NY
1398,Nevada,Hood,NY
1399,Angelika,Perry,NY
1400,Shayla,Hart,NY
1401,Willetta,Murphy,NY
1402,Sandee,Alvarado,NY
1403,Mila,Moody,NY
1404,Loyce,Conway,NY
1405,Thanh,Figueroa,NY
1406,Farrah,Orr,NY
1407,Hugh,Craft,NY
1408,Eleanor,Mendez,NY
1409,Lamar,Bush,NY
1410,Lurlene,Finch,NY
1411,Shanda,Stevenson,NY
1412,Adrien,Hunter,NY
1413,Ophelia,Decker,NY
1414,Sonja,Walls,NY
1415,Harold,O'connor,CA
1416,Miranda,Kennedy,NY
1417,Jasper,Castro,TX
1418,Penni,Best,CA
1419,Lurlene,Cotton,CA
1420,Kelsey,Noble,NY
1421,Edris,Barrett,NY
1422,Tempie,Jacobson,NY
1423,Dollie,Cervantes,TX
1424,Lashunda,Cole,NY
1425,Justina,Jenkins,NY
1426,Londa,Gould,TX
1427,Mikel,Wilkerson,CA
1428,Carola,Johns,CA
1429,Lorrie,Justice,CA
1430,Tayna,Wade,CA
1431,Mark,Benton,NY
1432,Zona,Cameron,NY
1433,Nicola,Knight,NY
1434,Elana,Miles,NY
1435,Merrie,Fowler,NY
1436,Macie,Ayers,NY
1437,Son,Warner,NY
1438,Lee,Dunn,CA
1439,Florrie,Little,NY
1440,Ernest,Rollins,NY
1441,Jamaal,Morrison,NY
1442,Cassie,Cline,NY
1443,Lezlie,Lamb,NY
1444,Ivette,Estes,NY
1445,Ester,Acevedo,CA
